"ds","y","prediction","lower.98%","lower.95%","lower.90%","lower.80%","lower.70%","lower.60%","lower.50%","lower.40%","lower.30%","lower.20%","lower.10%","upper.98%","upper.95%","upper.90%","upper.80%","upper.70%","upper.60%","upper.50%","upper.40%","upper.30%","upper.20%","upper.10%"
2023-05-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-27,NA,0,0,0,0,0,0,0,0,0,0,0,0,2.64337328037134e-09,1.76479273090385e-09,1.20634129100222e-09,6.35265024698778e-10,3.29195377317199e-10,1.12402150638641e-10,1.68098446476483e-11,0,0,0,0
2023-08-03,NA,0,0,0,0,0,0,0,0,0,0,0,0,7.29201844214879e-09,5.08593083025783e-09,3.71853839253928e-09,2.3188672679568e-09,1.52870706843197e-09,8.73492371729203e-10,7.32131648508914e-10,3.27569316676064e-10,8.67150104695825e-11,0,0
2023-08-10,NA,0,0,0,0,0,0,0,0,0,0,0,0,1.21766987305968e-08,8.16411781428297e-09,7.090040284165e-09,4.39699677532255e-09,2.91043419790614e-09,2.33228438250322e-09,1.89432087187459e-09,9.81611525531622e-10,4.89491313545959e-10,3.00493655810151e-10,6.70243261407147e-11
2023-08-17,NA,0,0,0,0,0,0,0,0,0,0,0,0,1.81119557088908e-08,1.2972195114917e-08,1.10191387336629e-08,6.95667217786464e-09,5.12283628831713e-09,3.96962839950582e-09,3.39496212804954e-09,1.97463033162085e-09,8.97361239748481e-10,8.29830490142316e-10,3.87682252551551e-10
