"ds","y","prediction","lower.98%","lower.95%","lower.90%","lower.80%","lower.70%","lower.60%","lower.50%","lower.40%","lower.30%","lower.20%","lower.10%","upper.98%","upper.95%","upper.90%","upper.80%","upper.70%","upper.60%","upper.50%","upper.40%","upper.30%","upper.20%","upper.10%"
2023-05-18,0,7.60075123210699,0,0,0.972313709706906,2.22873081374505,3.18814298206175,4.04975009513674,4.73390002577373,5.30476071642209,5.63824254690951,6.42614004848851,7.30224675116201,16.9645765171063,15.9695630139907,14.7478108552597,12.9089652702848,11.7221821309678,11.1028149235515,10.149712997767,9.64269053063004,8.8359925621323,8.52290660545195,8.25710853689102
2023-05-25,14,6.89305632073778,0,0,0.202987158040535,1.69482568003427,2.48744303353282,3.28926308912393,3.86792581790219,4.64386750534912,5.37112111820289,5.90465707981222,6.41880015686557,16.2238251379774,14.5412004756077,14.099701411412,12.0686951454739,10.6956587089948,10.4365934020272,9.46423632302179,8.95761538509957,8.56760070324028,7.85132727171454,7.34662915732345
2023-06-01,6,6.18536140960609,0,0,0,1.22911296045682,1.77448214460856,3.01431445378658,3.40308296305681,3.92986883585163,4.38985615164516,4.96133199823932,5.51618362766734,16.0357547743737,14.1309004415455,13.1747132833758,11.4071821183893,10.4087671437879,9.68596698908633,8.69334723989163,8.34359059704716,7.84232855021655,7.20462473457161,6.51980828329503
2023-06-08,12,5.47766649847107,0,0,0,0.39375688783771,1.3632880155362,1.56025111712687,2.72050376209489,3.13916333556058,3.77405682621148,4.29476392157533,5.01715976202115,15.6895301992578,13.7297143796199,12.0481254574599,10.6229907812824,9.7713036293467,8.63156268011052,8.48992690375554,7.5642009361548,7.34375420188278,6.54565098360937,5.9925757161772
2023-06-15,4,4.7699715869781,0,0,0,0,0.366874034935145,1.49540547970899,1.96474003365531,2.65871673635819,3.33289799728368,3.71522295727404,4.56403506310321,14.9693633277261,12.4575535713096,11.7707108752554,10.2457479209968,8.83262054796905,8.37440590111182,7.46316569336985,6.77361630704362,6.55549041588304,5.6866815677605,5.44778450587184
2023-06-22,1,4.06227667561615,0,0,0,0,0,0.663905545440426,1.55442035541373,2.17371643523711,2.38759429075674,3.01860572425864,3.2541598616946,13.4627369191165,11.7820949879046,10.8604945959362,9.21984392976741,8.06464578417447,6.97758665826071,6.95723563188395,6.38551451836918,5.68424712089945,4.96788556226507,4.45630142251753
2023-06-29,0,3.35458176453016,0,0,0,0,0,0.194207297385496,0.820973221381549,1.16169046754885,1.82965421132381,2.30410859964298,3.0098462129172,12.2454701086945,11.1551808374914,9.69184965691406,8.50589426009362,7.65110555036535,6.77513049360468,6.22915769101386,5.52355595478265,5.05637427429942,4.38561601976452,3.88665300218917
2023-07-06,2,2.64688685363458,0,0,0,0,0,0,0,0.503555696128339,0.988956549743828,1.64350861769758,2.26611209881647,11.9089617328213,10.7725027113739,9.05452201647983,8.04728974602324,7.17769208499677,6.14048174841435,5.27261591084044,4.94046639133158,4.06687463007351,3.65268128193829,3.08672630422789
2023-07-13,3,1.93919194301284,0,0,0,0,0,0,0,0,0.648709968771889,0.897542992172325,1.46516950372836,11.795366052207,9.90070906606754,8.90216958088299,7.06894321042879,6.42126272256645,5.33809719118273,4.58603061347559,3.82866887257348,3.65771029396136,3.05660415639086,2.44607016542871
2023-07-20,2,1.23149703239109,0,0,0,0,0,0,0,0,0,0.0111678292478416,0.491026038656282,11.82568500359,9.61765043054185,7.77234902616836,6.81809062328031,5.47215585371642,4.58046216881168,4.05797825998703,3.35031624448688,2.75573917442391,1.9651898214645,1.41350119963441
2023-07-27,NA,0.52380212176935,0,0,0,0,0,0,0,0,0,0,0.239742969790592,9.6886976246302,8.31103650593139,7.11959531591228,6.01820716437857,4.75082941266531,4.30345702817591,3.53079686521592,2.68784315440444,2.22539355907286,1.52528240398685,1.32809846102901
2023-08-03,NA,0,0,0,0,0,0,0,0,0,0,0,0,9.44932955590451,8.40974738919405,6.75167287528164,5.08923221864005,4.05192321702769,3.30496297170026,2.70348798444008,1.99786592959105,1.41501454400758,0.596225087169069,0.275105786247634
2023-08-10,NA,0,0,0,0,0,0,0,0,0,0,0,0,8.54011619524616,6.72891923146655,6.101273367345,4.6005746543679,3.72343705135481,2.6907463419797,1.7253624516593,1.47183418268432,0.86027147378531,0,0
2023-08-17,NA,0,0,0,0,0,0,0,0,0,0,0,0,8.96765106964739,6.59328351559909,5.32422793499642,3.95132643216328,2.77653231589993,1.72987881976748,1.10097161767417,0.580600529700127,0,0,0
