"ds","y","prediction","lower.98%","lower.95%","lower.90%","lower.80%","lower.70%","lower.60%","lower.50%","lower.40%","lower.30%","lower.20%","lower.10%","upper.98%","upper.95%","upper.90%","upper.80%","upper.70%","upper.60%","upper.50%","upper.40%","upper.30%","upper.20%","upper.10%"
2023-05-18,0.923076923076923,0.462355957551446,0,0,0,0.021152536538207,0.0589635678161471,0.130493030842136,0.176425331541819,0.274971680020467,0.302264789313044,0.324267741033282,0.420939224427417,7.31656925351179,4.07253008337239,2.09030618151784,1.75831903438279,1.26592182135911,1.09197160838925,0.868429569587832,0.795597188536878,0.69492909182709,0.565818536597068,0.533617650111969
2023-05-25,0,0.362650692822627,0,0,0,0,0.0208682346218412,0.0516935008646551,0.0990743910257972,0.17238636570413,0.204284105171018,0.254060488324134,0.281557331322981,4.85630975403743,2.47813820698537,2.14173546250909,1.3079038397827,1.05161229271029,0.842607564499474,0.690028781661231,0.598496325241714,0.565248932940812,0.474352629592333,0.40435517292478
2023-06-01,0,0.275673661345678,0,0,0,0,0,0.015329590844563,0.0851205537747797,0.11479573017414,0.133520893996031,0.183412880384237,0.22956034781864,2.64442088051632,1.92807219169331,1.62160662845536,0.999539349773055,0.899582187291155,0.688779370130528,0.641005089756293,0.520359894438803,0.43163445238157,0.388192759357734,0.307622118633672
2023-06-08,0,0.199133797759469,0,0,0,0,0,0,0.00978298774203257,0.047132287590949,0.0815355576127001,0.118543691043888,0.150022609732439,1.9346899200397,1.6019099889294,1.16315760304034,0.858182675013256,0.695995307369763,0.595637995841477,0.511907287229011,0.38401180239448,0.36009719354902,0.290990380903367,0.227697951704425
2023-06-15,0,0.131258765032184,0,0,0,0,0,0,0,0.00522613756655166,0.0467267552017716,0.0740573457477161,0.098502799037167,1.72260961793428,1.26705676133428,1.08647880684871,0.72145801164393,0.53408557912023,0.439279304082127,0.409302895912169,0.282061241638492,0.27978682569862,0.224350995018697,0.188137909639549
2023-06-22,0,0.0706560100489402,0,0,0,0,0,0,0,0,0,0.00495649387102359,0.0371080782928681,1.41309233590617,1.08254977895422,0.762238171373023,0.583153083339041,0.434192746304585,0.347235485909034,0.280753591143443,0.237040892924029,0.185819282686552,0.140874600155065,0.0944046658995126
2023-06-29,0,0.0162162091438025,0,0,0,0,0,0,0,0,0,0,0,1.23644246534499,0.809879117295062,0.685091932689542,0.456830595788937,0.34718419365686,0.25725876910957,0.213107618068052,0.175258797214632,0.126634545771082,0.0765337181139525,0.0547737502102814
2023-07-06,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0163483273554,0.731458970920249,0.552187267638521,0.333260347130831,0.244669457317303,0.178178763897815,0.130212660406908,0.0888327595658152,0.0760508296214937,0.0341319001154203,0
2023-07-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.858494156710403,0.561799559970344,0.48138466935441,0.2725903015859,0.213519808039248,0.12233525323392,0.0916590265474082,0.0204166471382425,0,0,0
2023-07-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.648511960403227,0.436089948093928,0.382206200339103,0.184367996161963,0.113837794166675,0.0411660414487642,0.0216636535277077,0,0,0,0
2023-07-27,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.496127964792059,0.401731659365503,0.220381044719635,0.126171325536387,0.0360290120893825,0.0130784585367101,0,0,0,0,0
2023-08-03,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.516209926763594,0.265977255178382,0.139310488648975,0.0765093819408065,0,0,0,0,0,0,0
2023-08-10,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.335412592056887,0.21732114647357,0.0984457570054924,0.0096015479242495,0,0,0,0,0,0,0
2023-08-17,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.252659595930256,0.137891523441292,0.0480182154278348,0,0,0,0,0,0,0,0
