"ds","y","prediction","lower.98%","lower.95%","lower.90%","lower.80%","lower.70%","lower.60%","lower.50%","lower.40%","lower.30%","lower.20%","lower.10%","upper.98%","upper.95%","upper.90%","upper.80%","upper.70%","upper.60%","upper.50%","upper.40%","upper.30%","upper.20%","upper.10%"
2023-05-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-27,NA,0,0,0,0,0,0,0,0,0,0,0,0,3.16962189828018e-09,2.05319472534882e-09,1.28888122397086e-09,5.83365800110869e-10,3.72188058150869e-10,1.236859503706e-10,6.44782005565503e-11,0,0,0,0
2023-08-03,NA,0,0,0,0,0,0,0,0,0,0,0,0,7.42604355785659e-09,5.67025981723646e-09,3.51897555539438e-09,2.08018513525587e-09,1.64238156408203e-09,9.5824059798133e-10,7.21839699124871e-10,3.28916005543078e-10,3.83508780288366e-11,0,0
2023-08-10,NA,0,0,0,0,0,0,0,0,0,0,0,0,1.156576945327e-08,9.78767400461322e-09,6.63977028914076e-09,4.09194544914726e-09,3.44602524293691e-09,2.34444774704912e-09,1.76197323398242e-09,1.20393917057982e-09,4.24997592674003e-10,2.75693023965573e-10,0
2023-08-17,NA,0,0,0,0,0,0,0,0,0,0,0,0,1.68065710237641e-08,1.55218098374377e-08,9.96073179493351e-09,6.63160437675003e-09,6.03336891558115e-09,3.79654663262841e-09,2.91029067511772e-09,2.12156270329444e-09,1.03022013142606e-09,7.56475992957917e-10,1.40499167855523e-10
