"ds","y","prediction","lower.98%","lower.95%","lower.90%","lower.80%","lower.70%","lower.60%","lower.50%","lower.40%","lower.30%","lower.20%","lower.10%","upper.98%","upper.95%","upper.90%","upper.80%","upper.70%","upper.60%","upper.50%","upper.40%","upper.30%","upper.20%","upper.10%"
2023-05-18,0,0.00925638433668374,0,0,0,0,0,0,0,0,0,0,0,0.507590272978617,0.392472208568584,0.329516837082998,0.25210873397737,0.185808449702287,0.148117172280098,0.124565652500226,0.0920655275762907,0.0656778267454903,0.0432498151265555,0.0182306522120761
2023-05-25,0,0.018605378750151,0,0,0,0,0,0,0,0,0,0,0.00657729882154845,0.568765554039492,0.443627697636665,0.331839719732739,0.254597469937285,0.222138608945286,0.157938681145064,0.132562200478862,0.106484461260522,0.0834201446593057,0.0606074659590454,0.0528751199421882
2023-06-01,0,0.0281291967485964,0,0,0,0,0,0,0,0,0,0,0.0055096373168757,0.559862185101665,0.459749176448931,0.396768083797241,0.246918802367579,0.199179301540394,0.172270688973355,0.159498163542046,0.121239754512677,0.0858963635804919,0.0609564763599628,0.0415353835386101
2023-06-08,0,0.0378327883452907,0,0,0,0,0,0,0,0,0,0,0.0245801515309363,0.583769073194529,0.496283704324298,0.382738588334377,0.274125299762616,0.234543975186194,0.193357869207382,0.156967462476572,0.147554546529683,0.105652287115991,0.0741408892002151,0.0664487850209576
2023-06-15,0,0.0477212921904102,0,0,0,0,0,0,0,0,0,0.00591673024187034,0.0193785220075133,0.698968394759452,0.5128917336304,0.411353195905509,0.300138887382496,0.234848811722805,0.202277718371892,0.18323164719115,0.135058952297977,0.11256024602476,0.0809855330491447,0.0631531322435586
2023-06-22,0,0.0578000447002025,0,0,0,0,0,0,0,0,0.00707527094082749,0.0134725372882292,0.0340094147734988,0.644810676534463,0.529904162786831,0.436287209145564,0.322220287508601,0.262048753848422,0.212030515601713,0.171169937556842,0.15700695398603,0.137953935403694,0.101002502499387,0.0749044468087441
2023-06-29,0.5,0.0680745895978299,0,0,0,0,0,0,0,0,0.0114117640965195,0.0296720290472692,0.0393058025950426,0.65897991324561,0.547457913094614,0.461042949058025,0.322738020497152,0.251192602470443,0.223352141271093,0.177491316381531,0.172098392699406,0.15769710003192,0.108600882294019,0.0889546068880767
2023-07-06,0,0.0785506880965114,0,0,0,0,0,0,0,0,0.0182076667798821,0.0361340315085743,0.0652039722009241,0.710436423405288,0.607469581072103,0.440053711513718,0.349788906373634,0.296084066661807,0.257074795795354,0.194439121857144,0.169774295131957,0.143390053634949,0.118740615725762,0.109923295149669
2023-07-13,0,0.0892343297041431,0,0,0,0,0,0,0,0.00674340738224655,0.0254530905448376,0.0478990742415368,0.0626575553935513,0.817542774760128,0.626207591011842,0.480282698152208,0.390427057353468,0.298504514312048,0.245596674631521,0.219381713711348,0.180751788083705,0.154277902472287,0.141789299612726,0.106535683168437
2023-07-20,0,0.100131743613066,0,0,0,0,0,0,0,0.0153966171627338,0.0306075082355048,0.0608415879680366,0.0787143137789637,0.760122728580712,0.584230491801866,0.520685830305107,0.372694424834495,0.332950123893502,0.255797469026219,0.218594579280769,0.189203642816951,0.174672212861162,0.147843379022287,0.12425652620242
2023-07-27,NA,0.111249410817897,0,0,0,0,0,0,0.00840118770963016,0.0271121297856374,0.044924240040455,0.0745036327106419,0.0783897854344173,0.804342461374187,0.60121232550082,0.497558336639381,0.39771791515409,0.337234676443573,0.294194458911995,0.251260203777514,0.213280398688704,0.187803736684061,0.167768277423126,0.11771609854343
2023-08-03,NA,0.122594076969309,0,0,0,0,0,0,0.0100210731863337,0.0344621789751318,0.0534659799809958,0.0846768934452695,0.108810020552226,0.739189362083305,0.644677891332097,0.549416131639849,0.426162233289119,0.339876159933562,0.305110190985474,0.281806673140319,0.227794551015706,0.198720742099322,0.185210168685815,0.148259281096181
2023-08-10,NA,0.134172766022632,0,0,0,0,0,0,0.0165968959398823,0.0388095480917381,0.0595757339018366,0.0775843321316725,0.115291375220419,0.913860704911592,0.670940922299493,0.571524725904784,0.443004322585362,0.347039684900271,0.31903601070937,0.286144977011679,0.22236481915402,0.207150843017128,0.170482576695679,0.164695002511778
2023-08-17,NA,0.145992794739928,0,0,0,0,0,0.00496892842999275,0.0167468357341247,0.0673086517055996,0.0703023675680841,0.109024387880648,0.125664897133197,0.832836724358812,0.688655140707132,0.613709913379296,0.461630024090403,0.368063922238591,0.331032656327453,0.274608270478821,0.253437998484952,0.235484650288656,0.202889039600706,0.181446908520756
