"ds","y","prediction","lower.98%","lower.95%","lower.90%","lower.80%","lower.70%","lower.60%","lower.50%","lower.40%","lower.30%","lower.20%","lower.10%","upper.98%","upper.95%","upper.90%","upper.80%","upper.70%","upper.60%","upper.50%","upper.40%","upper.30%","upper.20%","upper.10%"
2023-05-18,161.5,24.2429317979215,14.4970164830176,16.5297666840215,17.9676770285436,19.3740016097327,20.6463160780901,21.1374249771435,21.6328993865988,22.7063434801352,22.6962375239862,23.2930772800237,23.732297186255,30.8295838251355,30.2942000176273,28.9531537995943,28.1138029074305,27.2834722989532,26.9156360927171,26.2944940302891,26.0070531480222,25.326138474996,25.0382073223799,24.5438054351763
2023-05-25,312,23.3629723267829,13.2178326266451,14.6959411321034,17.1436726813335,18.3350425210628,19.0445472339845,20.0664843136742,20.773886168062,21.7513488638689,21.9313026463672,22.4042669524447,22.9400811087814,30.7968667438999,29.5531968241854,28.3461007098589,27.4696043956135,26.6647444310339,26.0903334586866,25.4858962682469,25.2833409281143,24.6537096393557,24.1488036925823,23.8297384543167
2023-06-01,287.5,22.4500156807193,11.9815458566784,13.9885907497217,15.3408997274746,17.2780105525164,18.6643331361471,19.2514097677827,19.6789246034188,20.2097599216796,21.1756481588812,21.5942569630949,21.9925786222127,30.0448372096669,28.6657689600047,27.8351865734216,26.6821803418371,26.0238156349354,25.3516699971728,24.5878215488083,24.2063264706859,23.8137971077969,23.3085774522272,22.7883886321021
2023-06-08,364,21.5000455614385,11.0783946463886,11.7169225865776,14.5551093599941,16.3792091395817,17.0106791809955,17.9449564873326,18.8840801524043,19.3358109152832,20.1038397209474,20.3777847498489,21.0017478021523,29.1426613888474,27.8375259003929,27.3383072733957,25.9191361065608,25.1079457816045,24.4640317026094,23.8203112272812,23.4795173641371,22.9145711101292,22.1780485925971,21.8855678887209
2023-06-15,337.5,20.5081581046793,6.79167487770127,10.1528757212219,12.3981602701126,14.6628279788203,15.8395090902215,17.0950462934717,17.4352624264812,18.3462936205719,18.8296916942919,19.6443566645071,20.067067688906,27.7985944005892,27.2748731814087,26.2137497257373,25.0729969316653,24.2884954326847,23.5791461522159,22.8832494375406,22.5190241841998,22.0996818369138,21.4201036418273,21.0093014866438
2023-06-22,199.5,19.4682603034321,0.940378342600827,7.92826149841652,10.4633548238916,13.6839152503854,15.0200953064704,15.7841905341409,16.5628794579655,16.9608229569144,17.7530991740289,18.2983147661758,18.7496484469697,27.4334007632544,26.383492077873,25.3098026981642,24.3038952784597,22.9838970245782,22.6258277742573,21.8971177134465,21.5745476857356,20.987234328017,20.3473714298776,19.6985749758944
2023-06-29,144,18.372622296249,3.62464687906147,2.84825446407977,8.46364314636777,11.7198830845702,12.6595237511257,14.1822477087267,15.1804618975496,16.2754563663198,16.8343886991218,16.9909812329449,17.7015292261393,26.2839762359325,25.3707471520246,24.8344795928018,23.4782358507286,22.3149739121257,21.5028685307477,20.8621818549745,20.8055042255302,20.1074397729733,19.2813755089255,18.666771577606
2023-07-06,264,17.2111863809923,0,1.47972868800417,6.01710786425298,9.92437918709828,11.6967290312301,12.6504404971208,14.0047247722044,14.6815760243904,15.1169579641229,16.1515847972614,16.6436310190681,26.2358596213506,24.6357980144952,23.5056176942201,22.1671353946825,21.3690437213166,20.7593667152041,20.1385001310171,19.6188996894234,18.7607668396877,18.5652102940892,17.770405903748
2023-07-13,112,15.9704485554129,0,0,2.67655124812656,7.64942527809624,9.69388966790205,10.8674127645357,12.0480140936052,13.5237213886257,14.3395289984693,15.1174860536548,15.2335613927116,25.1271226094417,23.8552381895718,22.4792295855046,21.5910092614929,20.4806337940693,19.441020603964,18.9796731298746,18.4399900128293,17.8063272089327,17.5223678062925,16.4584841987515
2023-07-20,17.5,14.6315366787976,0,0,0,3.76647938417071,7.33130635575781,9.30030616640162,9.92127915777446,11.3220528426374,12.4200825547876,13.2566719125851,14.0062969692078,23.6582043592835,22.6388551180156,22.0441563540194,20.3996541701347,19.675766583682,18.8307543707209,17.581356223687,17.2276321305416,16.5882958332615,15.778595705777,15.1659101056694
2023-07-27,NA,13.1666422877572,0,0,0,0,4.23876706479393,6.11882955588172,8.27782506502245,9.78646301097647,10.5432608440673,11.3433837398728,12.5824926219381,23.3982311239124,21.9678948506472,21.3375621517476,19.1119441874993,18.5835460892792,17.7342113466853,16.704263576829,15.7655471324094,15.4901344976442,14.5860880543671,14.0511338294601
2023-08-03,NA,11.5316626382116,0,0,0,0,0,2.7083163721706,4.96296270023223,8.05879421971516,8.50281409553553,9.198701913567,10.1077599806008,22.4694396018596,21.1712231544045,19.6089300839636,18.4090067461236,16.7357613193798,16.0335162351253,15.3927507720782,15.1565878160114,13.7443854054325,12.950366038076,11.9279180474285
2023-08-10,NA,9.64853901935034,0,0,0,0,0,0,0.873916584072807,3.42658975611711,6.18265498389202,7.26676210810742,8.5940297709773,22.420911455656,20.3984659702348,18.7647475738051,17.1904261525014,15.7053638307746,15.0910241504343,14.2280240752028,13.3759136104946,12.7151159073202,11.3303565885547,10.5962969156602
2023-08-17,NA,7.35105969415285,0,0,0,0,0,0,0,0,3.13531121345474,3.40085573455885,5.15299659522115,20.5804726014115,19.0177741776936,17.8529564346579,15.5427604805047,14.9764872227011,13.4196215159653,13.155565560398,11.5404325060841,10.5145945406656,9.07370950058922,7.67089382873158
