"month","day","data","median","LB","UB"
4,13,14,14,14,14
4,20,9,11.5744711187689,0.827045035473675,23.0510460068708
4,27,16,15.4274186965804,4.0010075574254,27.2240180748409
5,4,20,17.799573457566,6.35279714880797,28.896338448178
5,11,15,18.3566530649113,6.837254081715,30.3221113925851
5,18,17,18.5466428603669,7.30627964224256,29.9496228509439
5,25,26,17.0741467126047,5.54933132793544,28.3317584493529
6,1,12,14.3066646579541,2.82053619013804,25.9594031619056
6,8,4,11.5135047630516,0,24.3731850443296
6,15,5,9.81325922157513,0,25.1721075809654
6,22,NA,8.35886469505703,0,26.7047923339969
6,29,NA,7.06515615249838,0,26.1164922915368
7,6,NA,5.70007258074966,0,24.8115566467542
7,13,NA,5.28001527391743,0,25.9931096563303
