year,month,day,data,median,LB,UB
2023,4,13,99,99,99,99
2023,4,20,63,82.7127722879416,21.5916524727002,145.434200927995
2023,4,27,107,106.321801891135,37.7958322899594,178.734235110401
2023,5,4,142,119.026058084152,54.5583143822676,186.250627152928
2023,5,11,98,118.448936315144,53.2777084571811,186.375888207645
2023,5,18,103,113.848257619512,46.8494427849642,190.740080420565
2023,5,25,103,109.871393296917,41.0562167403242,188.775165667432
2023,6,1,85,102.462958482488,35.5790217089677,181.93287871431
2023,6,8,67,88.9991168687688,18.2468211925592,167.96741637404
2023,6,15,7,73.3253256357069,-0,158.32716765742
2023,6,22,NaN,64.2424317282017,-0,152.733559441278
2023,6,29,NaN,58.3338322164966,-0,151.345058157667
2023,7,6,NaN,55.9260265648916,-0,146.856168497865
2023,7,13,NaN,52.7261881483195,-0,142.351407544086
