month,day,data,median,LB,UB
4,13,99,99,99,99
4,20,63,81.1180133470995,32.4949248576206,136.882527597932
4,27,107,107.632810812959,56.1578256460223,169.877664407537
5,4,142,119.90860395851,69.6510994681438,182.136072175347
5,11,98,119.900885047053,68.4312929694569,181.98172097371
5,18,103,111.34898762955,60.8024049974988,175.135091978711
5,25,103,95.2696346749464,47.2641042214622,158.225042043143
6,1,85,75.3987625399076,26.1236423638198,130.174109674531
6,8,67,53.4492736799034,5.0800764478104,106.927421969419
6,15,7,36.0887564321476,-0,89.1067399704452
6,22,NaN,23.8091471093328,-0,73.1110402461525
6,29,NaN,15.405337422118,-0,63.9992725076316
7,6,NaN,10.2048601813302,-0,56.4493476495024
7,13,NaN,6.78445004483475,-0,52.81913780143
