"month","day","data","median","LB","UB"
4,20,4,4,4,4
4,27,0,2.66332165269172,0,17.1884441165703
5,4,0,2.67509775087774,0,15.1716693931745
5,11,0,2.70767294651677,0,14.5428218768389
5,18,12,2.66013645267205,0,14.6485658048739
5,25,0,2.25070261990455,0,14.4942781564576
6,1,0,2.12155176774582,0,14.7607964089127
6,8,0,1.82250984079552,0,14.9127876347756
6,15,0,1.8719276572721,0,15.2287721895813
6,22,NA,1.87674367299657,0,16.143137034865
6,29,NA,1.80250931677591,0,16.9190632502583
7,6,NA,1.71253779660088,0,18.2920365268706
7,13,NA,1.79717139308349,0,19.584544990704
