"month","day","data","median","LB","UB"
4,13,7,7,7,7
4,20,17,16.5849851697647,3.86996413671304,29.634169529878
4,27,19,18.7171146559037,6.60773762451632,31.2663179350359
5,4,19,16.792470353979,5.08974355171766,28.7886014841981
5,11,7,13.0390325670912,1.49381254778797,24.8575037271269
5,18,9,9.58516265020703,0,21.2495774330196
5,25,5,7.26148893158989,0,19.2104659089054
6,1,15,5.77978329200448,0,17.5662717682823
6,8,0,3.90178510146029,0,15.1325311194249
6,15,0,2.35886412287452,0,13.6388311105738
6,22,NA,1.72013919778599,0,12.7843752650309
6,29,NA,1.15536703307177,0,12.0664418408305
7,6,NA,0.825812271160738,0,11.7334131965213
7,13,NA,0.623938579182979,0,11.1079249133517
