"month","day","data","median","LB","UB"
4,13,2,2,2,2
4,20,10,7.81482742253204,0,28.3620386302037
4,27,7,8.07169835184753,0,28.4886578258633
5,4,0,8.80581137385395,0,29.5674099665012
5,11,22,9.86089139981758,0,30.9866197256913
5,18,0,9.55934248678928,0,29.9281021467537
5,25,14,8.65429081425991,0,28.8625373043967
6,1,6,8.06890972175975,0,28.8810526305531
6,8,12,7.58231256553857,0,28.6025259821991
6,15,0,6.73030087050609,0,29.1988375420454
6,22,NA,6.68194584481361,0,30.590968557547
6,29,NA,5.91941917126328,0,31.8612973317667
7,6,NA,5.77402760228411,0,35.4421275132342
7,13,NA,5.50126356591631,0,39.9936144649379
