"year","month","day","data","median","LB","UB"
2023,4,20,4,4,4,4
2023,4,27,0,3.10477869558961,0,18.4676081974128
2023,5,4,0,3.04552881989733,0,16.9968062456626
2023,5,11,0,3.29297963023693,0,16.1118571052272
2023,5,18,12,3.34666737440905,0,16.603957081611
2023,5,25,0,2.9785132763252,0,16.6706917851165
2023,6,1,0,3.06902468367648,0,17.3479981991933
2023,6,8,0,2.83207672900886,0,18.0087925579151
2023,6,15,0,2.86667681190333,0,18.3124904281887
2023,6,22,NA,3.09807726565671,0,18.8969739878776
2023,6,29,NA,3.20910156550572,0,19.6885827855387
2023,7,6,NA,3.22766882275734,0,21.9216043062636
2023,7,13,NA,3.18020961322681,0,23.1132091747888
