"month","day","data","median","LB","UB"
4,20,4,4,4,4
4,27,0,2.2975258486963,0,14.5498020874343
5,4,0,2.33642315587149,0,12.5068623065317
5,11,0,2.31218970344129,0,12.5961232934964
5,18,12,2.42653028085978,0,12.1197130217396
5,25,0,2.00056274335503,0,11.8435055697346
6,1,0,1.62154873733999,0,11.3220414298952
6,8,0,1.48006625063739,0,11.4344967632711
6,15,0,1.32038356179077,0,11.6063605453629
6,22,NA,1.1276963499893,0,11.9764368057336
6,29,NA,0.965643490449267,0,12.546678985283
7,6,NA,0.979143053286404,0,13.038346367115
7,13,NA,0.787861041369797,0,14.5320355629382
