"month","day","data","median","LB","UB"
4,20,2,2,2,2
4,27,0,2.35509547125941,0,18.5961666050066
5,4,4,3.0015643389604,0,17.7401219504826
5,11,1,3.95506881803528,0,18.797234982873
5,18,0,5.2261304254062,0,20.5576892576482
5,25,17,5.71524978348866,0,20.8706528627169
6,1,0,5.9918583038266,0,21.0188188137952
6,8,9,6.32038623538345,0,21.5040605102229
6,15,4,5.69760987418194,0,22.4933754015058
6,22,NA,5.59732519488172,0,23.9824532334624
6,29,NA,5.28307748322134,0,28.5218447657997
7,6,NA,5.22891046288554,0,37.6303480497979
7,13,NA,4.68473352295239,0,49.5588121389532
