"month","day","data","median","LB","UB"
4,20,2,2,2,2
4,27,0,2.36402474860142,0,18.8547984865686
5,4,4,2.93402221220124,0,18.130944412298
5,11,1,3.56448253468369,0,19.2757806242183
5,18,0,5.16539469173697,0,20.6327318685051
5,25,17,5.36903307123063,0,21.2845461991958
6,1,0,5.91020791476914,0,22.1170511680226
6,8,9,6.24275069416693,0,23.5837738294269
6,15,4,6.40862768815382,0,24.6328032853649
6,22,NA,6.43906173352794,0,26.9749239235973
6,29,NA,5.93244391746022,0,31.5617702275168
7,6,NA,5.87615468705394,0,40.6887985461028
7,13,NA,5.89711243781394,0,53.8721744189124
