"month","day","data","median","LB","UB"
4,27,2,2,2,2
5,4,0,1.13108571941674,0,6.12825569573914
5,11,0,1.37709395332824,0,6.65581851363995
5,18,0,1.57147508374413,0,6.82536578632499
5,25,4,1.75043118213136,0,6.6417588131219
6,1,4,1.83087071564655,0,6.76410619152493
6,8,0,1.7797291734996,0,6.86033722924968
6,15,0,1.8268062086802,0,7.30111722684028
6,22,NA,1.87029423121545,0,8.1728050077573
6,29,NA,1.76497063558923,0,10.2328329278423
7,6,NA,1.75180273760342,0,13.0388848970773
7,13,NA,1.71137228686328,0,17.5850136662721
