Date,data,median,LB,UB
2024-01-14,15,23.43,7.45,37.97
2024-01-21,21,22.07,7.07,36.99
2024-01-28,31,20.71,5.9,36.09
2024-02-04,29,19.34,4.76,34.27
2024-02-11,21,17.98,3.31,32.03
2024-02-18,15,16.62,1.45,32.58
2024-02-25,0,15.26,0.01,30.78
2024-03-03,7,13.9,0,28.89
2024-03-10,18,12.53,0,28.48
2024-03-17,16,11.17,0,27.42
2024-03-24,NA,9.81,0,24.74
2024-03-31,NA,8.45,0,24.55
2024-04-07,NA,7.08,0,21.98
2024-04-14,NA,5.72,0,21.59
