"month","day","data","median","LB","UB"
4,27,19,19,19,19
5,4,19,14.6811747371416,0,30.4937691195292
5,11,7,12.9233458532646,0,26.2230686136858
5,18,9,10.4259199804095,0,23.4032396781588
5,25,5,8.5336760116374,0,21.5545383967381
6,1,15,6.62743956530409,0,19.100721141623
6,8,0,4.95854661568955,0,17.2846954042724
6,15,11,3.82929617927933,0,16.5823106528982
6,22,2,3.00884391527385,0,15.8936781740447
6,29,0,2.38502257152645,0,15.2472029202777
7,6,NA,2.16950912289727,0,15.1233197417479
7,13,NA,1.57084236630039,0,14.3664190497295
7,20,NA,1.65742210805199,0,14.1607503078591
7,27,NA,1.12570968449294,0,14.0013928568029
