"month","day","data","median","LB","UB"
4,27,5,5,5,5
5,4,9,9.12551860405517,0,22.9881235794111
5,11,12,7.69611525251983,0,20.3503731944146
5,18,0,6.21485652784903,0,17.8890517649532
5,25,7,4.65396814296712,0,16.2355304070753
6,1,1,3.6260096372184,0,15.1280409360397
6,8,1,2.71999431161756,0,14.1675557571297
6,15,0,2.11682604414933,0,13.1245355842893
6,22,11,1.70434164833576,0,12.9321697787026
6,29,0,1.31036420546211,0,12.5486015528927
7,6,NA,1.2658886319268,0,12.920999194974
7,13,NA,1.01201506164618,0,12.0519646671421
7,20,NA,0.742163369639217,0,12.3852236935803
7,27,NA,0.730134170119128,0,12.1801635318688
