"month","day","data","median","LB","UB"
4,27,5,5,5,5
5,4,9,9.08902289204721,0,22.8977176320113
5,11,12,7.89179699979642,0,20.3851503306195
5,18,0,6.22929718337659,0,17.9622795754856
5,25,7,4.68389936204996,0,16.336677476786
6,1,1,3.61638236551285,0,14.9226876004737
6,8,1,2.71437728580579,0,14.3552321405336
6,15,0,2.05376714591078,0,13.0801068484734
6,22,11,1.89823863775068,0,12.9317696906197
6,29,0,1.51997758520174,0,12.7243533103511
7,6,NA,1.12438532088602,0,12.4119381762886
7,13,NA,0.869176322105035,0,11.8436223572136
7,20,NA,0.843086208337992,0,12.3449416380732
7,27,NA,0.654510045134968,0,11.9137408668389
