time,Rt median,Rt 95%CI LB,Rt 95% CI UB
38.01,141506646.698835,140742015.504649,143011433.123096
39.01,3.14630859304914,1.36407824511404,5.92814635810589
40.01,1.13692214284277,0.587998381203491,1.63492105254113
41.01,1.06289949554618,0.662875520823498,1.45543230040244
42.01,1.04621547054299,0.616859437318897,1.34450106497004
43.01,0.983256685833167,0.49135088834603,1.24754089758592
44.01,0.924776187577767,0.433011458353785,1.17557013527116
45.01,0.859708976554353,0.394790958387474,1.12992095330685
46.01,0.800054162675226,0.37134198180747,1.10431710002498
47.01,0.753418302970548,0.360442590909714,1.05154906909777
48.01,0.721915298030039,0.342682065227413,1.03660605318335
49.01,0.693883951918797,0.332575353448665,1.01340699987942
50.01,0.659669748336591,0.33198666504815,1.00578655029867
51.01,0.645593633012964,0.339758306007071,1.00532831668002
52.01,0.627752187696287,0.330470499048013,1.0012571126679
53.01,0.617591532141645,0.303320156589562,1.00112762772097
54.01,0.606922331448855,0.263769773868053,1.00108503163051
55.01,0.608570226237879,0.24577242838779,1.00429476808453
56.01,0.605824502401294,0.215689071846719,1.00409823974888
57.01,0.610224919739175,0.172298899888631,1.00389187020808
58.01,0.605314187120402,0.134397807996328,1.00085708364362
59.01,0.615832245141524,0.114380072454961,1.00357766352954
60.01,0.628780974495042,0.166908363798127,1.18446014158225
