time,Rt median,Rt 95%CI LB,Rt 95% CI UB
48.01,142717504.738091,140230859.927084,146242919.237062
49.01,5.41393116083479,4.94714969308487e-05,9.88949545736372
50.01,1.1389166399768,4.03838175533171e-08,2.63135934137723
51.01,0.626635500496448,7.52680590902628e-09,1.33884235434121
52.01,0.32893204611703,3.73359791860175e-09,1.11067889843078
53.01,0.199819575700575,2.38806646914285e-09,1.12632797695342
54.01,0.140912545267378,6.81182146894647e-10,1.14665012032049
55.01,0.130231920579625,9.10138839664273e-10,1.12142773259983
56.01,0.157221208767475,5.52997203980055e-10,1.1189622731959
57.01,0.184344631529329,2.06169150089835e-10,1.11533177972098
58.01,0.217160501426008,7.08148614455983e-10,1.15178482465374
59.01,0.275292188988075,0,1.16390047684952
60.01,0.325817987744029,0,1.18293304147259
