time,Rt median,Rt 95%CI LB,Rt 95% CI UB
49.01,141139310.609687,140231109.582869,168039094.920783
50.01,2.31814047164649,0.000752323641555485,18.8242222987923
51.01,0.000403004719459185,0.000382854169318819,2.82357365039685
52.01,0.000957428652770387,0.000909579813690374,2.02468868249446
53.01,0.00414144030625453,0.00393507174454085,2.08620610071816
54.01,0.0240516610594432,0.0228758575012317,2.09237316813274
55.01,0.1500296615314,0.0517543264110599,2.07390243485798
56.01,0.589436092681941,0.0374011945110457,2.07461749292434
57.01,0.927495567248693,0.0649201719552478,2.07351842605048
58.01,0.991876097075047,0.22280582386875,2.07489977901873
59.01,0.999301722978054,0.316860473385649,2.07575617478275
60.01,1.00006793139643,0.538026994234816,2.07516034113622
61.01,1.00006380847666,0.315250301346889,2.07445284425135
