"year","month","day","data","median","LB","UB"
2023,3,16,1,0.306973353429376,0,1.49242031736179
2023,3,23,0,0.257577796743946,0,1.16792544292751
2023,3,30,0,0.211779964824036,0,1.10634236370857
2023,4,6,0,0.16920060864722,0,0.96503895887588
2023,4,13,1,0.129511973705252,0,0.907596099261252
2023,4,20,0,0.09242934713879,0,0.641328911631519
2023,4,27,0,0.0577042167968447,0,0.594896065993903
2023,5,4,0,0.0251186949938642,0,0.603878856452196
2023,5,11,0,0,0,0.500359231372604
2023,5,18,0,0,0,0.403314915871389
2023,5,25,NA,0,0,0.379267686055788
2023,6,1,NA,0,0,0.370126768976628
2023,6,8,NA,0,0,0.26442473548609
2023,6,15,NA,0,0,0.236000278544317
