"year","month","day","data","median","LB","UB"
2023,3,16,0,0.127839473742572,0,4.6565808897454
2023,3,23,0,0.639436083861104,0,8.28710444597428
2023,3,30,0,1.3361967152571,0,9.82999075076216
2023,4,6,1,2.2701175424582,0,10.9412733289032
2023,4,13,7,3.50403814815426,0,16.4612574931539
2023,4,20,17,5.11320048976652,0.271651504580702,23.3349011679306
2023,4,27,19,7.18694100745504,0.866730794216114,26.1715445198849
2023,5,4,19,9.83052020622698,1.45693484902598,37.0442555569663
2023,5,11,7,13.1670939824117,2.13261743171123,44.9939704806564
2023,5,18,5,17.3398308824899,3.59749058388801,58.3274820994892
2023,5,25,NA,22.5141794543162,5.60229370854327,64.4760831185521
2023,6,1,NA,28.8802897669002,7.4999185695578,80.3800372233258
2023,6,8,NA,36.6555931345116,10.3435298848693,113.153220621567
2023,6,15,NA,46.0875440267978,12.7818786655554,129.007954286402
