"month","day","data","median","LB","UB"
6,22,5,5,5,5
6,29,0,2.78812499772236,0,12.4974640218458
7,6,0,3.12291506333462,0,12.2594519995449
7,13,8,3.35267584829463,0,12.6559166281166
7,20,0,3.1429286648773,0,12.6044728207066
7,27,6,3.02363663824164,0,12.4780811554159
8,3,0,2.77935858734701,0,12.7519487993358
8,10,5,2.54394186329778,0,12.8736894102591
8,17,0,2.32564744328912,0,12.9416528548941
8,24,NA,2.19098634549364,0,13.5483110606581
8,31,NA,2.09179676834136,0,14.0168678368015
9,7,NA,1.90808423311173,0,15.3970921932747
9,14,NA,1.7991525718003,0,16.3608061143705
