"month","day","data","median","LB","UB"
6,15,33,33,33,33
6,22,17,34.6767020155701,0,379.477596818736
6,29,23,46.9455778332967,0,401.307597225398
7,6,18,64.913186559348,0,429.357595072777
7,13,116,88.2750620510558,0,445.455366918175
7,20,15,112.685008484698,0,473.206704021123
7,27,9,130.613328295646,0,507.152836091172
8,3,498,144.275025719975,0,506.811316818394
8,10,18,147.883798246095,0,512.170081828329
8,17,15,134.741470602414,0,519.101687136014
8,24,NA,121.955728757927,0,586.353078205108
8,31,NA,111.547715255432,0,699.074061705835
9,7,NA,96.4180651217483,0,944.632332041029
9,14,NA,87.7343202399543,0,1314.38820970912
