"month","day","data","median","LB","UB"
6,15,31,31,31,31
6,22,26,12.9838234092846,0,78.662243829166
6,29,0,14.6560084086987,0,76.6883377051913
7,6,29,17.9451981973174,0,82.1176297880816
7,13,0,20.9759069159439,0,83.6260979038863
7,20,51,24.3036188953954,0,89.1583328319904
7,27,0,30.2194504527179,0,94.3736520803261
8,3,42,36.0943920222251,0,100.478536883921
8,10,0,43.5793856444563,0,110.921267241193
8,17,88,52.3201618433226,0,124.996149305103
8,24,NA,62.4023226173655,0,147.22631657262
8,31,NA,73.9941708933511,0,181.26158925041
9,7,NA,90.3415667058394,0,232.49584399256
9,14,NA,108.144900044281,0,309.349828556074
