"month","day","data","median","LB","UB"
6,15,114,114,114,114
6,22,112,93.3066921559867,0,458.648150381141
6,29,60,121.350958946376,0,491.723960012582
7,6,155,153.339994219796,0,514.183185475889
7,13,208,179.244661829886,0,550.857937644205
7,20,97,195.118290711886,0,572.885541813785
7,27,32,208.99128452478,0,571.371450681335
8,3,563,201.424906096294,0,573.005981430476
8,10,105,196.863202245127,0,582.784742615805
8,17,116,178.622679667464,0,592.856963310001
8,24,NA,169.820282825604,0,634.536731326539
8,31,NA,150.545376310497,0,720.515370169724
9,7,NA,139.288703115485,0,894.646211059986
9,14,NA,124.609184111693,0,1116.29988419333
