"month","day","data","median","LB","UB"
6,15,33,33,33,33
6,22,17,56.6868846793139,0,467.812590428234
6,29,23,61.259483816443,0,454.427742164966
7,6,18,66.536145184513,0,455.526739072172
7,13,116,91.0283867371745,0,481.345224755164
7,20,15,109.777016035329,0,507.97408656833
7,27,9,126.30966020429,0,527.240422150931
8,3,498,135.511432209599,0,523.674795127796
8,10,18,136.817375901546,0,550.555050145874
8,17,15,133.317275658806,0,560.282020907207
8,24,NA,120.838096866386,0,606.750009907795
8,31,NA,120.963895849727,0,672.207488273154
9,7,NA,111.961768190079,0,877.532511746304
9,14,NA,105.348494404859,0,1230.7763129478
