"month","day","data","median","LB","UB"
6,22,12,12,12,12
6,29,0,-6.19200558495853e-07,0,9.65018720127008e-07
7,6,0,-6.13465311104465e-07,0,8.4543497579761e-07
7,13,0,-5.87291474922522e-07,0,9.58329216959458e-07
7,20,0,-5.96794882426762e-07,0,9.95027346906463e-07
7,27,0,-5.88300773862421e-07,0,9.29102643805927e-07
8,3,0,-5.64314972783783e-07,0,9.65626718772635e-07
8,10,0,-5.43407841892264e-07,0,9.89863696393865e-07
8,17,0,-5.26421261390274e-07,0,9.97011007190831e-07
8,24,NA,-5.17903082519305e-07,0,9.50374409603692e-07
8,31,NA,-4.97866548112937e-07,0,9.93108005277265e-07
9,7,NA,-4.86070944784361e-07,0,1.05935777058928e-06
9,14,NA,-4.85160260228404e-07,0,1.0153329629454e-06
