"month","day","data","median","LB","UB"
6,29,1,1,1,1
7,6,0,0.388734121872397,0,3.32550025420522
7,13,0,0.428820622229769,0,3.34433853492799
7,20,0,0.484896614265445,0,3.37100197824487
7,27,0,0.542450567139325,0,3.4420774262549
8,3,3,0.613993497269608,0,3.54843069456889
8,10,0,0.674589308480654,0,3.69251558621011
8,17,0,0.748421453062987,0,3.85535327199005
8,24,NA,0.793910643698011,0,4.25764379780578
8,31,NA,0.87259559556972,0,4.88154874156585
9,7,NA,0.914641767477287,0,5.97211596217694
9,14,NA,0.901265299673046,0,7.76835008091657
