"month","day","data","median","LB","UB"
6,15,114,114,114,114
6,22,112,106.349418736963,0,496.445853565767
6,29,60,121.824374731733,0,486.816530276422
7,6,155,147.23093773209,0,529.83783359663
7,13,208,164.513998584365,0,554.986140589327
7,20,97,183.087093946351,0,570.423605922387
7,27,32,198.234871322984,0,582.454655287508
8,3,563,197.644632149651,0,582.269522589701
8,10,105,198.768315883949,0,600.528280332313
8,17,116,189.437182739678,0,600.157615275738
8,24,NA,172.646754482024,0,632.433307353958
8,31,NA,167.111161217478,0,688.953593756781
9,7,NA,162.707585938077,0,782.815862714604
9,14,NA,150.553179157308,0,929.87539846391
