"month","day","data","median","LB","UB"
6,29,1,1,1,1
7,6,0,0.354641850554856,0,3.48508448702086
7,13,0,0.413044048308847,0,3.49113308197701
7,20,0,0.518030438228023,0,3.84298529537499
7,27,0,0.603366418248456,0,3.86284778043972
8,3,3,0.626578370948599,0,3.92296738585249
8,10,0,0.647683557485645,0,4.00235011770889
8,17,0,0.762815639691895,0,4.08686485443782
8,24,NA,0.851934219282865,0,4.53504808232763
8,31,NA,0.884374411637371,0,4.84739354276981
9,7,NA,0.937433918781971,0,5.58018129284537
9,14,NA,0.888024114976058,0,6.90563321037336
