"month","day","data","median","LB","UB"
6,15,114,114,114,114
6,22,112,93.8557342677598,0,493.018416112572
6,29,60,111.913737399872,0,495.40179695634
7,6,155,133.91853026413,0,516.673682810023
7,13,208,155.771781191029,0,545.298574693179
7,20,97,171.953109124533,0,564.162922334323
7,27,32,178.519804630341,0,568.735790318667
8,3,563,185.287970720971,0,577.603987793823
8,10,105,190.173829461433,0,583.79043240122
8,17,116,182.327242434292,0,591.754073837281
8,24,NA,180.46726689007,0,617.617103652984
8,31,NA,175.544970549604,0,679.514447324982
9,7,NA,170.284751363542,0,751.768209704439
9,14,NA,168.898807450101,0,823.552539091698
