"month","day","data","median","LB","UB"
6,1,1,1,1,1
6,8,0,0.825541263770555,0,9.50284914750747
6,15,0,1.17669639900846,0,9.59098361422595
6,22,0,1.24497088349826,0,9.50765515401248
6,29,0,1.62155226175024,0,10.0633595932872
7,6,8,2.22396301374233,0,10.6438201977083
7,13,0,2.59737203311557,0,11.5527980802948
7,20,0,3.20430608388922,0,12.2412268491169
7,27,0,4.26570474792757,0,13.8225503258429
8,3,10,5.62824807166633,0,15.9389862633226
8,10,NA,7.29299904683831,0,19.6730545077155
8,17,NA,8.95088193985615,0,26.8779351976581
8,24,NA,11.1407313523541,0,38.8142118785772
8,31,NA,13.7971759373929,0,55.8407602713125
