"month","day","data","median","LB","UB"
6,1,85,85,85,85
6,8,69,82.2577635826659,0,429.099888603068
6,15,114,92.3699614115968,0,413.493370733687
6,22,112,108.96639678759,0,432.935102508155
6,29,60,121.679362168919,0,438.286516744032
7,6,155,143.6688822245,0,450.444356026102
7,13,208,162.667701070738,0,474.909616479865
7,20,97,198.541706236102,0,515.304005536416
7,27,32,256.922870949412,0,582.152523534801
8,3,563,331.405575716195,0,686.796239497494
8,10,NA,390.376465197815,0,854.48717407378
8,17,NA,454.576740811214,0,1154.95208925201
8,24,NA,507.152776094672,0,1570.43967094482
8,31,NA,564.972550731337,0,2215.67389326886
