"month","day","data","median","LB","UB"
6,8,9,9,9,9
6,15,4,14.7719066954315,0,67.8967001246922
6,22,0,19.0230748697127,0,72.4175825953383
6,29,0,19.9654773902962,0,76.1843103710912
7,6,63,17.9503197246398,0,72.2241290074888
7,13,0,14.0344074491101,0,65.2798229696812
7,20,0,9.80071422421873,0,60.2912487894041
7,27,0,7.99640897517046,0,58.2175301839352
8,3,0,5.49576425600773,0,56.2781170846663
8,10,NA,5.10512996235252,0,58.1198508554247
8,17,NA,3.89775985329529,0,60.3515637893494
8,24,NA,3.84698305623367,0,66.567805732025
8,31,NA,3.90828216017096,0,74.0742732682991
