"month","day","data","median","LB","UB"
6,8,24,24,24,24
6,15,31,18.4971388618659,0,76.4343827999839
6,22,26,18.5670882829855,0,72.4292854375195
6,29,0,19.7956335892261,0,73.4443935419374
7,6,29,19.928823458885,0,73.7014863533357
7,13,0,20.7145563852807,0,73.8623601085919
7,20,51,23.087513576378,0,79.5912964708065
7,27,0,25.1035801050858,0,83.7557583492945
8,3,42,30.6947529608153,0,89.8129539263619
8,10,NA,33.7014317389081,0,95.768292554826
8,17,NA,35.750331507177,0,102.779868631004
8,24,NA,35.578277210832,0,114.54769658217
8,31,NA,38.1026023978932,0,131.581563377608
