"month","day","data","median","LB","UB"
6,22,12,12,12,12
6,29,0,7.66910929400354e-08,0,3.85893689105352e-06
7,6,0,7.61053072017372e-08,0,3.90046314585771e-06
7,13,0,7.08822216235175e-08,0,3.92118298004875e-06
7,20,0,8.14412821025076e-08,0,3.81252735443619e-06
7,27,0,7.73347106409217e-08,0,3.88474706435355e-06
8,3,0,7.28794989521543e-08,0,3.8685283406859e-06
8,10,NA,7.6861227323617e-08,0,3.83457398076003e-06
8,17,NA,7.80481688858188e-08,0,3.82333381097228e-06
8,24,NA,8.02425716850758e-08,0,3.91940993197099e-06
8,31,NA,7.64394607305313e-08,0,3.92490525853807e-06
