"month","day","data","median","LB","UB"
6,1,15,15,15,15
6,8,0,3.04404599345255,0,11.7481631454116
6,15,11,2.88363876969052,0,11.0656180230715
6,22,2,3.21731190264453,0,11.3069790000551
6,29,0,3.0120040198769,0,11.4585483317726
7,6,3,3.14166185806586,0,11.5645320838516
7,13,4,3.35426919931894,0,11.5398009302193
7,20,2,3.40224990147196,0,11.6701045365652
7,27,2,3.63775981730793,0,12.1568726654634
8,3,6,3.71356570214112,0,12.5215214256069
8,10,NA,3.84088279946604,0,12.7810757843596
8,17,NA,4.14013561898142,0,13.622065548102
8,24,NA,4.15932508577814,0,14.1241090356745
8,31,NA,4.37888919999435,0,14.8798388999963
