"month","day","data","median","LB","UB"
6,1,4,4,4,4
6,8,0,0.128880816178907,0,0.915608892414417
6,15,0,0.127959658932723,0,0.956413370279762
6,22,0,0.13704335643653,0,0.965071078799845
6,29,0,0.140716256871022,0,0.982519109928307
7,6,0,0.156939383506294,0,1.00069989170704
7,13,0,0.153266480601258,0,1.01783949135442
7,20,0,0.165940077816005,0,0.992857595781029
7,27,0,0.179970558512815,0,1.01859376696317
8,3,1,0.186977112763512,0,1.02375173834806
8,10,NA,0.184161405235571,0,1.02786489511991
8,17,NA,0.190821276818408,0,1.03908058059512
8,24,NA,0.198884711404729,0,1.05554831698553
8,31,NA,0.205221808405411,0,1.05453772071943
