"month","day","data","median","LB","UB"
6,1,20,20,20,20
6,8,5,20.5429279388777,0,257.526591508125
6,15,33,28.0347004631204,0,270.092659112417
6,22,17,39.419368508283,0,282.50258895096
6,29,23,57.4946014318828,0,306.969335760164
7,6,18,76.5592068931909,0,322.300466765674
7,13,116,107.07546199452,0,367.133297014841
7,20,15,157.271016891827,0,413.231017203652
7,27,9,221.078488582013,0,489.430366220259
8,3,498,318.789246281762,0,638.08732462719
8,10,NA,455.946824213917,0,894.87687475199
8,17,NA,651.725715727959,4.65529526766449,1339.23956346533
8,24,NA,940.371826049259,9.90448807403813,2059.07992519714
8,31,NA,1387.7195662325,4.04335531172418,3244.32226670129
