"month","day","data","median","LB","UB"
6,1,20,20,20,20
6,8,5,22.2403251648834,0,282.255887753796
6,15,33,30.7176797183431,0,292.644892404026
6,22,17,40.0008942584921,0,305.214842208601
6,29,23,58.549097846826,0,324.429518359221
7,6,18,78.4457582941751,0,356.180461192652
7,13,116,113.596219439989,0,390.145782763673
7,20,15,157.359432820456,0,443.048187543597
7,27,9,221.786845062937,0,520.586840315984
8,3,498,320.296106150149,0,663.034499249705
8,10,NA,450.390641403724,0,923.629342831583
8,17,NA,634.678377903848,1.26757519261575,1382.53605984012
8,24,NA,904.234115347501,14.5948683409747,2145.67514974051
8,31,NA,1300.21877427086,13.6965498939032,3450.95994878214
