"month","day","data","median","LB","UB"
5,25,7,7,7,7
6,1,1,3.01960820304514,0,14.2258571250765
6,8,1,3.20858330892144,0,13.8403924057715
6,15,0,3.05733161184982,0,13.2677216273377
6,22,11,2.91784263161279,0,13.2328558237421
6,29,0,2.73890015855087,0,12.8210511191763
7,6,0,2.54483536161085,0,12.741920352339
7,13,6,2.20050713419871,0,12.4312987032666
7,20,0,2.25991874079943,0,12.7047917156136
7,27,NA,2.03499622516311,0,13.4195146471928
8,3,NA,1.95487601349192,0,14.1513203963376
8,10,NA,1.7763276860386,0,15.7831916334742
8,17,NA,1.57755660154269,0,18.1231425384102
