"month","day","data","median","LB","UB"
5,25,10,10,10,10
6,1,1,1.21969415303889,0,9.06456737049219
6,8,0,1.16586755974096,0,8.52130456838581
6,15,0,1.21832527611304,0,8.51821568040346
6,22,0,1.31245962762982,0,8.8215192272924
6,29,0,1.31833920895171,0,8.71327496074738
7,6,8,1.50876667876356,0,8.76411178457819
7,13,0,1.5451495922196,0,9.11538001240959
7,20,0,1.45465223371002,0,8.78970196570541
7,27,NA,1.52880992238394,0,9.19009465705852
8,3,NA,1.50380926508953,0,9.62153296654824
8,10,NA,1.64670060267922,0,9.98586580493104
8,17,NA,1.73178880058421,0,10.7020748216478
