"month","day","data","median","LB","UB"
5,25,10,10,10,10
6,1,1,1.23790751537818,0,9.46845176682681
6,8,0,1.05847626473464,0,8.75994982873177
6,15,0,1.27105231687144,0,8.93810713238036
6,22,0,1.38275700389336,0,9.13551937056995
6,29,0,1.41701542190747,0,8.96153981124287
7,6,8,1.50029605254538,0,9.06987438155491
7,13,0,1.65239879590536,0,9.3212619838769
7,20,0,1.54884002132958,0,9.67590880003386
7,27,NA,1.55931914329404,0,9.58988614165817
8,3,NA,1.65352796438531,0,10.042980478617
8,10,NA,1.51376553186486,0,10.401299225209
8,17,NA,1.66039794621504,0,10.6459502655502
