"month","day","data","median","LB","UB"
5,25,3,3,3,3
6,1,0,2.19435041806486,0,12.3243890660959
6,8,6,2.52542383102502,0,11.749309772044
6,15,0,2.64600336368717,0,11.9372017330714
6,22,5,2.62124689849409,0,12.1757237744834
6,29,0,2.75084014357717,0,11.7991602123243
7,6,0,2.55265184926165,0,12.1937775051556
7,13,8,2.57552258382297,0,12.1663357060883
7,20,0,2.63387956126914,0,12.6930658497182
7,27,NA,2.42796788437029,0,13.3748033590242
8,3,NA,2.39279100970679,0,14.9987383570611
8,10,NA,2.43758538064749,0,17.2641139465932
8,17,NA,2.39755865150333,0,20.1325863474891
