"month","day","data","median","LB","UB"
5,18,28,28,28,28
5,25,17,21.1412874961035,0,112.803466239469
6,1,20,21.966320294297,0,106.485907168968
6,8,5,24.3306271750465,0,109.143753377784
6,15,33,27.1957805412341,0,111.807637909071
6,22,17,30.6142827900888,0,117.388575984144
6,29,23,33.8166363846405,0,120.605071871359
7,6,18,38.4897762131118,0,124.372997703391
7,13,116,41.8651560688388,0,132.519563209857
7,20,2,44.2995762682209,0,134.67484894593
7,27,NA,45.1280159061829,0,147.250508291494
8,3,NA,46.4052744423467,0,168.927782459206
8,10,NA,46.7454620553177,0,202.54711195166
8,17,NA,48.5037384305385,0,253.01942796631
