"year","month","day","data","median","LB","UB"
2023,5,25,17,17,17,17
2023,6,1,0,11.0926737514095,0,68.0826665994358
2023,6,8,9,11.1900635175216,0,70.5779128352312
2023,6,15,4,13.0760927895558,0,70.2201223532181
2023,6,22,0,13.1113856196457,0,67.737060266684
2023,6,29,0,13.2181075863018,0,67.1777811769166
2023,7,6,63,12.1009778563217,0,64.3953048144821
2023,7,13,0,12.4232836096195,0,66.6425964095566
2023,7,20,0,11.4046779513229,0,67.5481551355989
2023,7,27,NA,11.3022126715612,0,73.3423947201302
2023,8,3,NA,12.0589922995979,0,83.5358917825025
2023,8,10,NA,12.4908147197978,0,100.710930594379
2023,8,17,NA,10.2204993239728,0,129.832853192874
