"month","day","data","median","LB","UB"
5,18,31,31,31,31
5,25,18,14.989899967594,0,55.8051746925193
6,1,0,15.5001252926889,0,56.2248856967511
6,8,24,16.6559144888722,0,56.8635036930156
6,15,31,18.0381337267569,0,58.4641225086421
6,22,26,19.1562262286157,0,59.9304416280584
6,29,0,20.332469633718,0,61.8519972034918
7,6,29,22.6202625554581,0,63.406859019215
7,13,0,26.8511421716905,0,70.1068187353028
7,20,51,31.2090856283654,0,74.8360393341758
7,27,NA,33.4124098565452,0,81.7211657011765
8,3,NA,34.4727200239072,0,93.4861199839953
8,10,NA,36.5758687493379,0,110.431685567057
8,17,NA,38.5807614499013,0,135.807713700619
