"month","day","data","median","LB","UB"
5,18,12,12,12,12
5,25,0,-8.12347956349336e-07,0,1.04736038084237e-06
6,1,0,-7.66920838245328e-07,0,1.02447945844078e-06
6,8,0,-7.82429447658625e-07,0,1.02473990841902e-06
6,15,0,-7.68452126150643e-07,0,9.94462041268475e-07
6,22,0,-7.2794626012682e-07,0,1.06754736420098e-06
6,29,0,-7.2985826175552e-07,0,1.10810995801621e-06
7,6,0,-6.88181790373001e-07,0,1.0874950792802e-06
7,13,0,-6.87984065416976e-07,0,1.08156068778652e-06
7,20,0,-6.77786340640578e-07,0,1.14702844938231e-06
7,27,NA,-6.82302384324349e-07,0,1.10085090683313e-06
8,3,NA,-6.91526866408898e-07,0,1.11779043851073e-06
8,10,NA,-6.45330748713289e-07,0,1.16607066609141e-06
8,17,NA,-6.40451188982021e-07,0,1.12058512086884e-06
