"month","day","data","median","LB","UB"
5,18,12,12,12,12
5,25,0,-4.17465931589616e-07,0,8.77370047987562e-07
6,1,0,-4.05469784582527e-07,0,8.60496337295783e-07
6,8,0,-3.98057658328298e-07,0,8.93865797049919e-07
6,15,0,-3.6007145184099e-07,0,9.19332436959864e-07
6,22,0,-3.56571175583938e-07,0,9.40421339342979e-07
6,29,0,-3.6711820457874e-07,0,9.26422826711995e-07
7,6,0,-3.44031209124789e-07,0,9.17752527409367e-07
7,13,0,-3.35881100191501e-07,0,9.3494114720288e-07
7,20,0,-3.22400577013132e-07,0,9.79468810102754e-07
7,27,NA,-3.04536914945241e-07,0,9.48664233785137e-07
8,3,NA,-3.09612637393749e-07,0,9.81391601194439e-07
8,10,NA,-2.78088796314149e-07,0,9.57813478502616e-07
8,17,NA,-2.56892184995496e-07,0,9.62214241136111e-07
