"month","day","data","median","LB","UB"
5,25,10,10,10,10
6,1,1,1.08400151987635,0,8.13652940242386
6,8,0,1.12046052226043,0,7.85893865714427
6,15,0,1.25854585407182,0,7.83219271015338
6,22,0,1.28352953702084,0,8.22811267492464
6,29,0,1.33222685825165,0,8.37802940937434
7,6,8,1.53884616564601,0,8.32442937713601
7,13,0,1.62247371136939,0,8.78388872906651
7,20,0,1.7327273433388,0,8.84373660378191
7,27,NA,1.61070487770447,0,9.21382213875251
8,3,NA,1.81841291477938,0,9.84635420257014
8,10,NA,2.01174717711444,0,10.2967479425798
8,17,NA,2.04946342461833,0,11.1907359365634
