"month","day","data","median","LB","UB"
5,25,3,3,3,3
6,1,0,2.41094515769645,0,13.4562249110418
6,8,6,2.79201458211321,0,13.7812658395373
6,15,0,2.97016768481673,0,13.7597586782659
6,22,5,2.97605948185593,0,14.4776235052647
6,29,0,3.06390411150191,0,14.0157724907813
7,6,0,2.9521956018781,0,14.4183873423714
7,13,8,2.92178192285706,0,14.5261440340686
7,20,0,2.85924978192491,0,14.9183391631512
7,27,NA,2.74858416846505,0,15.1421479989906
8,3,NA,2.65567133305524,0,16.7584751740622
8,10,NA,2.54429068305907,0,18.813460536317
8,17,NA,2.66761386001576,0,20.470097638599
