"month","day","data","median","LB","UB"
5,18,31,31,31,31
5,25,18,15.781003692354,0,56.5021119017349
6,1,0,16.7440404412621,0,56.1822097336919
6,8,24,17.086424148444,0,57.2090742157421
6,15,31,18.317839052047,0,57.581382225009
6,22,26,19.5424455280913,0,59.0463454284728
6,29,0,20.4289364552854,0,61.8257657140658
7,6,29,22.4141889018571,0,64.7592532867075
7,13,0,27.0765976048941,0,70.4968046590568
7,20,51,32.1633534498364,0,76.0157004983988
7,27,NA,33.2985929389691,0,81.5231974231805
8,3,NA,33.9743475893117,0,89.6769225209757
8,10,NA,36.3532250506051,0,106.415054099886
8,17,NA,37.8065133235062,0,127.697384532816
