"month","day","data","median","LB","UB"
4,13,1,1,1,1
4,20,0,-0.385409406287697,0,1.1827287780805e-06
4,27,0,-0.142004453825573,0,1.22945855884132e-06
5,4,0,-0.100626007138217,0,1.05471982763982e-06
5,11,0,-0.0827568275304261,0,1.25427530013156e-06
5,18,0,-0.0668373457129056,0,1.138815728748e-06
5,25,0,-0.0590695698459509,0,1.32537089888565e-06
6,1,0,-0.0499475362330149,0,1.23675051341766e-06
6,8,NA,-0.0442078982017498,0,1.19504623782925e-06
6,15,NA,-0.040423534189991,0,1.16125848881231e-06
6,22,NA,-0.0362829880976833,0,1.14856154000544e-06
6,29,NA,-0.0334051451809691,0,1.17039234750109e-06
