"month","day","data","median","LB","UB"
4,13,1,1,1,1
4,20,0,-0.379449400094968,0,6.58689347648657e-07
4,27,0,-0.0484573651425565,0,7.89525636134609e-07
5,4,0,-0.0326863680620056,0,4.02527363549542e-07
5,11,0,-0.0287918269774708,0,5.77240808354643e-07
5,18,0,-0.027892169893365,0,6.2170304749392e-07
5,25,0,-0.0270218988517653,0,6.32714226960599e-07
6,1,0,-0.0261789366555915,0,4.82223393010615e-07
6,8,NA,-0.025362155550557,0,4.52744803324434e-07
6,15,NA,-0.0245713522408549,0,6.21663197647381e-07
6,22,NA,-0.0231793127658366,0,4.81216795455601e-07
6,29,NA,-0.0222856884088599,0,5.2833899095065e-07
