"month","day","data","median","LB","UB"
3,30,2,2,2,2
4,6,0,1.41274364385667,0,12.2209427046961
4,13,0,1.55652774760861,0,11.1497482371336
4,20,0,1.74106879105437,0,11.479102562668
4,27,4,1.89734361355771,0,12.0087425824635
5,4,0,2.35824986890327,0,12.4993099886484
5,11,0,2.52347550857996,0,12.6362263732371
5,18,0,2.72154929718696,0,13.1145162992367
5,25,12,3.0945255860245,0,13.8682684337689
6,1,0,3.52142450824228,0,14.6291466029757
6,8,NA,3.85318779802052,0,17.1472781075461
6,15,NA,4.41054722636383,0,19.8586679324468
6,22,NA,4.53860048832482,0,24.3895679573585
6,29,NA,4.74236873970819,0,31.5627757368814
