"month","day","data","median","LB","UB"
3,30,111,111,111,111
4,6,182,135.004491588595,17.2322182402585,250.060143492201
4,13,94,134.241526547602,32.065824136377,239.585144522253
4,20,70,131.902562870223,30.6597391723067,229.644336368123
4,27,137,125.441789620073,28.9524605432402,221.215676788762
5,4,163,117.670855980732,17.7438679970209,215.121055246103
5,11,146,108.171139833029,5.91657225710173,206.69708517745
5,18,75,98.6494377969822,0,198.419566740102
5,25,111,91.4486554883694,0,190.971243978321
6,1,54,82.8424342834736,0,188.067291535667
6,8,NA,76.5717103444808,0,180.224921327553
6,15,NA,70.4076500735322,0,178.672700253778
6,22,NA,65.3199913886996,0,177.245172878168
6,29,NA,59.2826490059019,0,173.512294272061
