"month","day","data","median","LB","UB"
3,30,15,15,15,15
4,6,13,9.82890791829381,0,31.2278120033765
4,13,2,9.15371118687236,0,27.9191674287036
4,20,10,8.66152722754174,0,27.1911089908107
4,27,7,7.68585541220543,0,27.0471066800501
5,4,0,8.28490776656797,0,27.3928139844308
5,11,22,10.0835438177107,0,30.4355074796356
5,18,0,9.70098198626759,0,29.1620300267219
5,25,14,8.61597085530391,0,28.0147654235417
6,1,6,8.28740684567231,0,27.7811332363034
6,8,NA,8.15097323624114,0,28.7887184963725
6,15,NA,7.78364441902788,0,30.3545656523286
6,22,NA,7.99202613645636,0,32.0372117469014
6,29,NA,7.72957326207884,0,36.6364696484113
