"month","day","data","median","LB","UB"
3,30,3,3,3,3
4,6,4,2.94025326093332,0,12.2080054513883
4,13,3,4.1308157002862,0,14.0306470115745
4,20,4,5.83538919037632,0,15.6110488793847
4,27,11,7.2418331923671,0,17.5538623285726
5,4,5,8.09085933157357,0,18.2348074499281
5,11,9,8.06850738645358,0,18.0978177735727
5,18,12,7.34546411370772,0,17.9181795031537
5,25,0,6.08954015031916,0,17.1047706203334
6,1,7,5.0448902196611,0,17.6345137260199
6,8,NA,4.0203094540512,0,18.0610227181127
6,15,NA,3.25197082084122,0,19.9199199516502
6,22,NA,2.85545636328792,0,22.4788477971233
6,29,NA,2.59570481109331,0,23.9474312019164
