"month","day","data","median","LB","UB"
3,30,2,2,2,2
4,6,0,1.32920548462877,0,11.8110782668621
4,13,0,1.35600539940437,0,11.0531238537595
4,20,0,1.62195715610003,0,11.4680855464444
4,27,4,1.90619941885855,0,11.9089505543402
5,4,0,2.3122416956727,0,12.4794539868396
5,11,0,2.51181761951339,0,12.6195792591341
5,18,0,2.8098617870246,0,12.8924852010044
5,25,12,3.14551536001303,0,13.7295370352561
6,1,0,3.4097923742821,0,15.0030471693839
6,8,NA,3.83014278480932,0,16.6169522577454
6,15,NA,4.24277036217787,0,19.9563355317333
6,22,NA,4.49241860174207,0,24.7444238439435
6,29,NA,4.36583915829498,0,32.2337754899207
